"","fips","county","candidate","votes"
"23273","48281","LAMPASAS","Barack Obama",1479
"23284","48283","LA SALLE","Barack Obama",965
"23295","48285","LAVACA","Barack Obama",1428
"23306","48287","LEE","Barack Obama",1632
"23317","48289","LEON","Barack Obama",1062
"23328","48291","LIBERTY","Barack Obama",5202
"23339","48293","LIMESTONE","Barack Obama",2208
"23350","48295","LIPSCOMB","Barack Obama",119
"23361","48297","LIVE OAK","Barack Obama",919
"23372","48299","LLANO","Barack Obama",1822
"23383","48301","LOVING","Barack Obama",9
"23394","48303","LUBBOCK","Barack Obama",26271
"23405","48305","LYNN","Barack Obama",506
"23416","48313","MADISON","Barack Obama",967
"23427","48315","MARION","Barack Obama",1495
"23438","48317","MARTIN","Barack Obama",248
"23449","48319","MASON","Barack Obama",380
"23460","48321","MATAGORDA","Barack Obama",3980
"23471","48323","MAVERICK","Barack Obama",8303
"23482","48307","MCCULLOCH","Barack Obama",537
"23493","48309","MCLENNAN","Barack Obama",25694
"23504","48311","MCMULLEN","Barack Obama",67
"23515","48325","MEDINA","Barack Obama",4784
"23526","48327","MENARD","Barack Obama",171
"23537","48329","MIDLAND","Barack Obama",8286
"23548","48331","MILAM","Barack Obama",2636
"23559","48333","MILLS","Barack Obama",279
"23570","48335","MITCHELL","Barack Obama",538
"23581","48337","MONTAGUE","Barack Obama",1116
"23592","48339","MONTGOMERY","Barack Obama",32920
"23603","48341","MOORE","Barack Obama",964
"23614","48343","MORRIS","Barack Obama",1858
"23625","48345","MOTLEY","Barack Obama",55
"23636","48347","NACOGDOCHES","Barack Obama",6465
"23647","48349","NAVARRO","Barack Obama",4350
"23658","48351","NEWTON","Barack Obama",1677
"23669","48353","NOLAN","Barack Obama",1216
"23680","48355","NUECES","Barack Obama",45772
"23691","48357","OCHILTREE","Barack Obama",253
"23702","48359","OLDHAM","Barack Obama",71
"23713","48361","ORANGE","Barack Obama",6800
"23724","48363","PALO PINTO","Barack Obama",1811
"23735","48365","PANOLA","Barack Obama",2211
"23746","48367","PARKER","Barack Obama",7853
"23757","48369","PARMER","Barack Obama",529
"23768","48371","PECOS","Barack Obama",1591
"23779","48373","POLK","Barack Obama",4859
"23790","48375","POTTER","Barack Obama",7126
"23801","48377","PRESIDIO","Barack Obama",1282
"23812","48379","RAINS","Barack Obama",761
"23823","48381","RANDALL","Barack Obama",7574
"23834","48383","REAGAN","Barack Obama",158
"23845","48385","REAL","Barack Obama",277
"23856","48387","RED RIVER","Barack Obama",1482
"23867","48389","REEVES","Barack Obama",1655
"23878","48391","REFUGIO","Barack Obama",998
"23889","48393","ROBERTS","Barack Obama",33
"23900","48395","ROBERTSON","Barack Obama",2798
"23911","48397","ROCKWALL","Barack Obama",8120
"23922","48399","RUNNELS","Barack Obama",519
"23933","48401","RUSK","Barack Obama",4451
"23944","48403","SABINE","Barack Obama",807
"23955","48405","SAN AUGUSTINE","Barack Obama",1193
"23966","48407","SAN JACINTO","Barack Obama",2410
"23977","48409","SAN PATRICIO","Barack Obama",7856
"23988","48411","SAN SABA","Barack Obama",323
"23999","48413","SCHLEICHER","Barack Obama",221
"24010","48415","SCURRY","Barack Obama",838
"24021","48417","SHACKELFORD","Barack Obama",131
"24032","48419","SHELBY","Barack Obama",2322
"24043","48421","SHERMAN","Barack Obama",121
"24054","48423","SMITH","Barack Obama",21456
"24065","48425","SOMERVELL","Barack Obama",613
"24076","48427","STARR","Barack Obama",10260
"24087","48429","STEPHENS","Barack Obama",475
"24098","48431","STERLING","Barack Obama",31
"24109","48433","STONEWALL","Barack Obama",160
"24120","48435","SUTTON","Barack Obama",369
"24131","48437","SWISHER","Barack Obama",579
"24142","48439","TARRANT","Barack Obama",253071
"24153","48441","TAYLOR","Barack Obama",9750
"24164","48443","TERRELL","Barack Obama",184
"24175","48445","TERRY","Barack Obama",1059
"24186","48447","THROCKMORTON","Barack Obama",109
"24197","48449","TITUS","Barack Obama",2648
"24208","48451","TOM GREEN","Barack Obama",9294
"24219","48453","TRAVIS","Barack Obama",232788
"24230","48455","TRINITY","Barack Obama",1614
"24241","48457","TYLER","Barack Obama",1668
"24252","48459","UPSHUR","Barack Obama",2971
"24263","48461","UPTON","Barack Obama",333
"24274","48463","UVALDE","Barack Obama",3825
"24285","48465","VAL VERDE","Barack Obama",6285
"24296","48467","VAN ZANDT","Barack Obama",3084
"24307","48469","VICTORIA","Barack Obama",8802
"24318","48471","WALKER","Barack Obama",6252
"24329","48473","WALLER","Barack Obama",6514
"24340","48475","WARD","Barack Obama",841
"24351","48477","WASHINGTON","Barack Obama",3381
"24362","48479","WEBB","Barack Obama",37597
"24373","48481","WHARTON","Barack Obama",4235
"24384","48483","WHEELER","Barack Obama",232
"24395","48485","WICHITA","Barack Obama",10525
"24406","48487","WILBARGER","Barack Obama",971
"24417","48489","WILLACY","Barack Obama",3600
"24428","48491","WILLIAMSON","Barack Obama",61875
"24439","48493","WILSON","Barack Obama",4821
"24450","48495","WINKLER","Barack Obama",398
"24461","48497","WISE","Barack Obama",3221
"24472","48499","WOOD","Barack Obama",3056
"24483","48501","YOAKUM","Barack Obama",409
"24494","48503","YOUNG","Barack Obama",992
"24505","48505","ZAPATA","Barack Obama",2527
"24516","48507","ZAVALA","Barack Obama",3042
"24530","49001","Beaver","Barack Obama, Joseph R. Biden, Jr. (D)",346
"24537","49003","Box Elder","Barack Obama, Joseph R. Biden, Jr. (D)",1984
"24546","49005","Cache","Barack Obama, Joseph R. Biden, Jr. (D)",6244
"24553","49007","Carbon","Barack Obama, Joseph R. Biden, Jr. (D)",2275
"24560","49009","Daggett","Barack Obama, Joseph R. Biden, Jr. (D)",94
"24567","49011","Davis","Barack Obama, Joseph R. Biden, Jr. (D)",21889
"24575","49013","Duchesne","Barack Obama, Joseph R. Biden, Jr. (D)",581
"24582","49015","Emery","Barack Obama, Joseph R. Biden, Jr. (D)",569
"24589","49017","Garfield","Barack Obama, Joseph R. Biden, Jr. (D)",308
"24596","49019","Grand","Barack Obama, Joseph R. Biden, Jr. (D)",1727
"24603","49021","Iron","Barack Obama, Joseph R. Biden, Jr. (D)",2148
"24610","49023","Juab","Barack Obama, Joseph R. Biden, Jr. (D)",451
"24617","49025","Kane","Barack Obama, Joseph R. Biden, Jr. (D)",744
"24624","49027","Millard","Barack Obama, Joseph R. Biden, Jr. (D)",431
"24631","49029","Morgan","Barack Obama, Joseph R. Biden, Jr. (D)",403
"24638","49031","Piute","Barack Obama, Joseph R. Biden, Jr. (D)",74
"24645","49033","Rich","Barack Obama, Joseph R. Biden, Jr. (D)",83
"24652","49035","Salt Lake","Barack Obama, Joseph R. Biden, Jr. (D)",146147
"24666","49037","San Juan","Barack Obama, Joseph R. Biden, Jr. (D)",2139
"24673","49039","Sanpete","Barack Obama, Joseph R. Biden, Jr. (D)",980
"24680","49041","Sevier","Barack Obama, Joseph R. Biden, Jr. (D)",738
"24687","49043","Summit","Barack Obama, Joseph R. Biden, Jr. (D)",8072
"24694","49045","Tooele","Barack Obama, Joseph R. Biden, Jr. (D)",4524
"24701","49047","Uintah","Barack Obama, Joseph R. Biden, Jr. (D)",997
"24708","49049","Utah","Barack Obama, Joseph R. Biden, Jr. (D)",17281
"24720","49051","Wasatch","Barack Obama, Joseph R. Biden, Jr. (D)",2191
"24727","49053","Washington","Barack Obama, Joseph R. Biden, Jr. (D)",8337
"24734","49055","Wayne","Barack Obama, Joseph R. Biden, Jr. (D)",215
"24741","49057","Weber","Barack Obama, Joseph R. Biden, Jr. (D)",19841
"24747","51001","ACCOMACK","Barack Obama",7655
"24753","51003","ALBEMARLE","Barack Obama",29757
"24759","51005","ALLEGHANY","Barack Obama",3403
"24765","51007","AMELIA","Barack Obama",2490
"24771","51009","AMHERST","Barack Obama",5900
"24777","51011","APPOMATTOX","Barack Obama",2453
"24783","51013","ARLINGTON","Barack Obama",81269
"24789","51015","AUGUSTA","Barack Obama",9451
"24795","51017","BATH","Barack Obama",894
"24801","51019","BEDFORD COUNTY","Barack Obama",10209
"24807","51021","BLAND","Barack Obama",735
"24813","51023","BOTETOURT","Barack Obama",5452
"24819","51025","BRUNSWICK","Barack Obama",4994
"24825","51027","BUCHANAN","Barack Obama",3094
"24831","51029","BUCKINGHAM","Barack Obama",3750
"24837","51031","CAMPBELL","Barack Obama",7595
"24843","51033","CAROLINE","Barack Obama",7276
"24849","51035","CARROLL","Barack Obama",3685
"24855","51036","CHARLES CITY","Barack Obama",2772
"24861","51037","CHARLOTTE","Barack Obama",2503
"24867","51041","CHESTERFIELD","Barack Obama",77694
"24873","51043","CLARKE","Barack Obama",3239
"24879","51045","CRAIG","Barack Obama",830
"24885","51047","CULPEPER","Barack Obama",8285
"24891","51049","CUMBERLAND","Barack Obama",2422
"24897","51051","DICKENSON","Barack Obama",2473
"24903","51053","DINWIDDIE","Barack Obama",6550
"24909","51057","ESSEX","Barack Obama",3016
"24915","51059","FAIRFAX COUNTY","Barack Obama",315273
"24921","51061","FAUQUIER","Barack Obama",13965
"24927","51063","FLOYD","Barack Obama",2732
"24933","51065","FLUVANNA","Barack Obama",5893
"24939","51067","FRANKLIN COUNTY","Barack Obama",9090
"24945","51069","FREDERICK","Barack Obama",12690
"24951","51071","GILES","Barack Obama",2730
"24957","51073","GLOUCESTER","Barack Obama",6764
"24963","51075","GOOCHLAND","Barack Obama",4676
"24969","51077","GRAYSON","Barack Obama",2068
"24975","51079","GREENE","Barack Obama",3290
"24981","51081","GREENSVILLE","Barack Obama",3135
"24987","51083","HALIFAX","Barack Obama",7766
"24993","51085","HANOVER","Barack Obama",18294
"24999","51087","HENRICO","Barack Obama",89594
"25005","51089","HENRY","Barack Obama",10317
"25011","51091","HIGHLAND","Barack Obama",459
"25017","51093","ISLE OF WIGHT","Barack Obama",8761
"25023","51095","JAMES CITY","Barack Obama",17879
"25029","51097","KING AND QUEEN","Barack Obama",1745
"25035","51099","KING GEORGE","Barack Obama",4477
"25041","51101","KING WILLIAM","Barack Obama",3344
"25047","51103","LANCASTER","Barack Obama",3149
"25053","51105","LEE","Barack Obama",2583
"25059","51107","LOUDOUN","Barack Obama",82479
"25065","51109","LOUISA","Barack Obama",6953
"25071","51111","LUNENBURG","Barack Obama",2684
"25077","51113","MADISON","Barack Obama",2639
"25083","51115","MATHEWS","Barack Obama",1807
"25089","51117","MECKLENBURG","Barack Obama",6921
"25095","51119","MIDDLESEX","Barack Obama",2370
"25101","51121","MONTGOMERY","Barack Obama",19903
"25107","51125","NELSON","Barack Obama",4171
"25113","51127","NEW KENT","Barack Obama",3555
"25119","51131","NORTHAMPTON","Barack Obama",3741
"25125","51133","NORTHUMBERLAND","Barack Obama",3191
"25131","51135","NOTTOWAY","Barack Obama",3344
"25137","51137","ORANGE","Barack Obama",6870
"25143","51139","PAGE","Barack Obama",3724
"25149","51141","PATRICK","Barack Obama",2417
"25155","51143","PITTSYLVANIA","Barack Obama",10858
"25161","51145","POWHATAN","Barack Obama",4088
"25167","51147","PRINCE EDWARD","Barack Obama",5132
"25173","51149","PRINCE GEORGE","Barack Obama",6991
"25179","51153","PRINCE WILLIAM","Barack Obama",103331
"25185","51155","PULASKI","Barack Obama",5292
"25191","51157","RAPPAHANNOCK","Barack Obama",1980
"25197","51159","RICHMOND COUNTY","Barack Obama",1574
"25203","51161","ROANOKE COUNTY","Barack Obama",18711
"25209","51163","ROCKBRIDGE","Barack Obama",4088
"25215","51165","ROCKINGHAM","Barack Obama",10065
"25221","51167","RUSSELL","Barack Obama",3718
"25227","51169","SCOTT","Barack Obama",2395
"25233","51171","SHENANDOAH","Barack Obama",6469
"25239","51173","SMYTH","Barack Obama",4171
"25245","51175","SOUTHAMPTON","Barack Obama",4437
"25251","51177","SPOTSYLVANIA","Barack Obama",25165
"25257","51179","STAFFORD","Barack Obama",27182
"25263","51181","SURRY","Barack Obama",2576
"25269","51183","SUSSEX","Barack Obama",3358
"25275","51185","TAZEWELL","Barack Obama",3661
"25281","51187","WARREN","Barack Obama",6452
"25287","51191","WASHINGTON","Barack Obama",7076
"25293","51193","WESTMORELAND","Barack Obama",4295
"25299","51195","WISE","Barack Obama",3760
"25305","51197","WYTHE","Barack Obama",3783
"25311","51199","YORK","Barack Obama",13183
"25317","51510","ALEXANDRIA","Barack Obama",52199
"25323","51515","BEDFORD CITY","Barack Obama",1225
"25329","51520","BRISTOL","Barack Obama",2492
"25335","51530","BUENA VISTA","Barack Obama",919
"25341","51540","CHARLOTTESVILLE","Barack Obama",16510
"25347","51550","CHESAPEAKE","Barack Obama",55052
"25353","51570","COLONIAL HEIGHTS","Barack Obama",2544
"25359","51580","COVINGTON","Barack Obama",1319
"25365","51590","DANVILLE","Barack Obama",12218
"25371","51595","EMPORIA","Barack Obama",1793
"25377","51600","FAIRFAX CITY","Barack Obama",6651
"25383","51610","FALLS CHURCH","Barack Obama",5015
"25389","51620","FRANKLIN CITY","Barack Obama",2833
"25395","51630","FREDERICKSBURG","Barack Obama",7131
"25401","51640","GALAX","Barack Obama",900
"25407","51650","HAMPTON","Barack Obama",46966
"25413","51660","HARRISONBURG","Barack Obama",8654
"25419","51670","HOPEWELL","Barack Obama",5179
"25425","51678","LEXINGTON","Barack Obama",1486
"25431","51680","LYNCHBURG","Barack Obama",15948
"25437","51683","MANASSAS","Barack Obama",8478
"25443","51685","MANASSAS PARK","Barack Obama",2879
"25449","51690","MARTINSVILLE","Barack Obama",3855
"25455","51700","NEWPORT NEWS","Barack Obama",51100
"25461","51710","NORFOLK","Barack Obama",62687
"25467","51720","NORTON","Barack Obama",566
"25473","51730","PETERSBURG","Barack Obama",14283
"25479","51735","POQUOSON","Barack Obama",1679
"25485","51740","PORTSMOUTH","Barack Obama",32501
"25491","51750","RADFORD","Barack Obama",2732
"25497","51760","RICHMOND CITY","Barack Obama",75921
"25503","51770","ROANOKE CITY","Barack Obama",24134
"25509","51775","SALEM","Barack Obama",4760
"25515","51790","STAUNTON","Barack Obama",5728
"25521","51800","SUFFOLK","Barack Obama",24267
"25527","51810","VIRGINIA BEACH","Barack Obama",94299
"25533","51820","WAYNESBORO","Barack Obama",3840
"25539","51830","WILLIAMSBURG","Barack Obama",4903
"25545","51840","WINCHESTER","Barack Obama",5094
"25554","50001","Addison","Obama",12257
"25560","50003","Bennington","Obama",11514
"25566","50005","Caledonia","Obama",8192
"25572","50007","Chittenden","Obama",53626
"25578","50009","Essex","Obama",1539
"25584","50011","Franklin","Obama",12057
"25590","50013","Grand Isle","Obama",2531
"25596","50015","Lamoille","Obama",8371
"25602","50017","Orange","Obama",9076
"25608","50019","Orleans","Obama",7117
"25614","50021","Rutland","Obama",17088
"25620","50023","Washington","Obama",20351
"25626","50025","Windham","Obama",16026
"25632","50027","Windsor","Obama",19494
"25636","53001","Adams","Barack Obama / Joe Biden",1540
"25644","53003","Asotin","Barack Obama / Joe Biden",4003
"25652","53005","Benton","Barack Obama / Joe Biden",28145
"25660","53007","Chelan","Barack Obama / Joe Biden",13112
"25668","53009","Clallam","Barack Obama / Joe Biden",18580
"25676","53011","Clark","Barack Obama / Joe Biden",93382
"25684","53013","Columbia","Barack Obama / Joe Biden",645
"25692","53015","Cowlitz","Barack Obama / Joe Biden",22726
"25700","53017","Douglas","Barack Obama / Joe Biden",5166
"25708","53019","Ferry","Barack Obama / Joe Biden",1294
"25716","53021","Franklin","Barack Obama / Joe Biden",8398
"25724","53023","Garfield","Barack Obama / Joe Biden",336
"25732","53025","Grant","Barack Obama / Joe Biden",8950
"25740","53027","Grays Harbor","Barack Obama / Joe Biden",15960
"25748","53029","Island","Barack Obama / Joe Biden",21478
"25756","53031","Jefferson","Barack Obama / Joe Biden",12739
"25764","53033","King","Barack Obama / Joe Biden",668004
"25772","53035","Kitsap","Barack Obama / Joe Biden",67277
"25780","53037","Kittitas","Barack Obama / Joe Biden",7949
"25788","53039","Klickitat","Barack Obama / Joe Biden",4598
"25796","53041","Lewis","Barack Obama / Joe Biden",12664
"25804","53043","Lincoln","Barack Obama / Joe Biden",1673
"25812","53045","Mason","Barack Obama / Joe Biden",14764
"25820","53047","Okanogan","Barack Obama / Joe Biden",7108
"25828","53049","Pacific","Barack Obama / Joe Biden",5711
"25836","53051","Pend Oreille","Barack Obama / Joe Biden",2508
"25844","53053","Pierce","Barack Obama / Joe Biden",186430
"25852","53055","San Juan","Barack Obama / Joe Biden",7125
"25860","53057","Skagit","Barack Obama / Joe Biden",28688
"25868","53059","Skamania","Barack Obama / Joe Biden",2628
"25876","53061","Snohomish","Barack Obama / Joe Biden",188516
"25884","53063","Spokane","Barack Obama / Joe Biden",102295
"25892","53065","Stevens","Barack Obama / Joe Biden",7762
"25900","53067","Thurston","Barack Obama / Joe Biden",74037
"25908","53069","Wahkiakum","Barack Obama / Joe Biden",1094
"25916","53071","Walla Walla","Barack Obama / Joe Biden",9768
"25924","53073","Whatcom","Barack Obama / Joe Biden",57089
"25932","53075","Whitman","Barack Obama / Joe Biden",8037
"25940","53077","Yakima","Barack Obama / Joe Biden",33217
"25950","55001","ADAMS","BARACK OBAMA/JOE BIDEN",5542
"25960","55003","ASHLAND","BARACK OBAMA/JOE BIDEN",5399
"25970","55005","BARRON","BARACK OBAMA/JOE BIDEN",10890
"25980","55007","BAYFIELD","BARACK OBAMA/JOE BIDEN",6033
"25990","55009","BROWN","BARACK OBAMA/JOE BIDEN",62526
"26000","55011","BUFFALO","BARACK OBAMA/JOE BIDEN",3570
"26010","55013","BURNETT","BARACK OBAMA/JOE BIDEN",3986
"26020","55015","CALUMET","BARACK OBAMA/JOE BIDEN",11489
"26030","55017","CHIPPEWA","BARACK OBAMA/JOE BIDEN",15237
"26040","55019","CLARK","BARACK OBAMA/JOE BIDEN",6172
"26050","55021","COLUMBIA","BARACK OBAMA/JOE BIDEN",17175
"26060","55023","CRAWFORD","BARACK OBAMA/JOE BIDEN",4629
"26070","55025","DANE","BARACK OBAMA/JOE BIDEN",216071
"26080","55027","DODGE","BARACK OBAMA/JOE BIDEN",18762
"26090","55029","DOOR","BARACK OBAMA/JOE BIDEN",9357
"26100","55031","DOUGLAS","BARACK OBAMA/JOE BIDEN",14863
"26110","55033","DUNN","BARACK OBAMA/JOE BIDEN",11316
"26120","55035","EAU CLAIRE","BARACK OBAMA/JOE BIDEN",30666
"26130","55037","FLORENCE","BARACK OBAMA/JOE BIDEN",953
"26140","55039","FOND DU LAC","BARACK OBAMA/JOE BIDEN",22379
"26150","55041","FOREST","BARACK OBAMA/JOE BIDEN",2425
"26160","55043","GRANT","BARACK OBAMA/JOE BIDEN",13594
"26170","55045","GREEN","BARACK OBAMA/JOE BIDEN",11206
"26180","55047","GREEN LAKE","BARACK OBAMA/JOE BIDEN",3793
"26190","55049","IOWA","BARACK OBAMA/JOE BIDEN",8105
"26200","55051","IRON","BARACK OBAMA/JOE BIDEN",1784
"26210","55053","JACKSON","BARACK OBAMA/JOE BIDEN",5298
"26220","55055","JEFFERSON","BARACK OBAMA/JOE BIDEN",20158
"26230","55057","JUNEAU","BARACK OBAMA/JOE BIDEN",6242
"26240","55059","KENOSHA","BARACK OBAMA/JOE BIDEN",44867
"26250","55061","KEWAUNEE","BARACK OBAMA/JOE BIDEN",5153
"26260","55063","LA CROSSE","BARACK OBAMA/JOE BIDEN",36693
"26270","55065","LAFAYETTE","BARACK OBAMA/JOE BIDEN",4536
"26280","55067","LANGLADE","BARACK OBAMA/JOE BIDEN",4573
"26290","55069","LINCOLN","BARACK OBAMA/JOE BIDEN",7563
"26300","55071","MANITOWOC","BARACK OBAMA/JOE BIDEN",20403
"26310","55073","MARATHON","BARACK OBAMA/JOE BIDEN",32363
"26320","55075","MARINETTE","BARACK OBAMA/JOE BIDEN",9882
"26330","55077","MARQUETTE","BARACK OBAMA/JOE BIDEN",4014
"26340","55078","MENOMINEE","BARACK OBAMA/JOE BIDEN",1191
"26350","55079","MILWAUKEE","BARACK OBAMA/JOE BIDEN",332438
"26360","55081","MONROE","BARACK OBAMA/JOE BIDEN",9515
"26370","55083","OCONTO","BARACK OBAMA/JOE BIDEN",8865
"26380","55085","ONEIDA","BARACK OBAMA/JOE BIDEN",10452
"26390","55087","OUTAGAMIE","BARACK OBAMA/JOE BIDEN",45659
"26400","55089","OZAUKEE","BARACK OBAMA/JOE BIDEN",19159
"26410","55091","PEPIN","BARACK OBAMA/JOE BIDEN",1876
"26420","55093","PIERCE","BARACK OBAMA/JOE BIDEN",10235
"26430","55095","POLK","BARACK OBAMA/JOE BIDEN",10073
"26440","55097","PORTAGE","BARACK OBAMA/JOE BIDEN",22075
"26450","55099","PRICE","BARACK OBAMA/JOE BIDEN",3887
"26460","55101","RACINE","BARACK OBAMA/JOE BIDEN",53008
"26470","55103","RICHLAND","BARACK OBAMA/JOE BIDEN",4969
"26480","55105","ROCK","BARACK OBAMA/JOE BIDEN",49219
"26490","55107","RUSK","BARACK OBAMA/JOE BIDEN",3397
"26500","55111","SAUK","BARACK OBAMA/JOE BIDEN",18736
"26510","55113","SAWYER","BARACK OBAMA/JOE BIDEN",4486
"26520","55115","SHAWANO","BARACK OBAMA/JOE BIDEN",9000
"26530","55117","SHEBOYGAN","BARACK OBAMA/JOE BIDEN",27918
"26540","55109","ST. CROIX","BARACK OBAMA/JOE BIDEN",19910
"26550","55119","TAYLOR","BARACK OBAMA/JOE BIDEN",3763
"26560","55121","TREMPEALEAU","BARACK OBAMA/JOE BIDEN",7605
"26570","55123","VERNON","BARACK OBAMA/JOE BIDEN",8044
"26580","55125","VILAS","BARACK OBAMA/JOE BIDEN",5951
"26590","55127","WALWORTH","BARACK OBAMA/JOE BIDEN",22552
"26600","55129","WASHBURN","BARACK OBAMA/JOE BIDEN",4447
"26610","55131","WASHINGTON","BARACK OBAMA/JOE BIDEN",23166
"26620","55133","WAUKESHA","BARACK OBAMA/JOE BIDEN",78779
"26630","55135","WAUPACA","BARACK OBAMA/JOE BIDEN",11578
"26640","55137","WAUSHARA","BARACK OBAMA/JOE BIDEN",5335
"26650","55139","WINNEBAGO","BARACK OBAMA/JOE BIDEN",45449
"26660","55141","WOOD","BARACK OBAMA/JOE BIDEN",18581
"26670","54001","Barbour","BARACK OBAMA",1768
"26675","54003","Berkeley","BARACK OBAMA",14275
"26680","54005","Boone","BARACK OBAMA",2790
"26685","54007","Braxton","BARACK OBAMA",1998
"26690","54009","Brooke","BARACK OBAMA",4005
"26695","54011","Cabell","BARACK OBAMA",13568
"26700","54013","Calhoun","BARACK OBAMA",818
"26705","54015","Clay","BARACK OBAMA",931
"26710","54017","Doddridge","BARACK OBAMA",575
"26715","54019","Fayette","BARACK OBAMA",5419
"26720","54021","Gilmer","BARACK OBAMA",840
"26725","54023","Grant","BARACK OBAMA",718
"26730","54025","Greenbrier","BARACK OBAMA",4710
"26735","54027","Hampshire","BARACK OBAMA",2299
"26740","54029","Hancock","BARACK OBAMA",4627
"26745","54031","Hardy","BARACK OBAMA",1482
"26750","54033","Harrison","BARACK OBAMA",9732
"26755","54035","Jackson","BARACK OBAMA",3854
"26760","54037","Jefferson","BARACK OBAMA",10398
"26765","54039","Kanawha","BARACK OBAMA",32480
"26770","54041","Lewis","BARACK OBAMA",1736
"26775","54043","Lincoln","BARACK OBAMA",2227
"26780","54045","Logan","BARACK OBAMA",3469
"26785","54049","Marion","BARACK OBAMA",8959
"26790","54051","Marshall","BARACK OBAMA",4484
"26795","54053","Mason","BARACK OBAMA",3778
"26800","54047","McDowell","BARACK OBAMA",2109
"26805","54055","Mercer","BARACK OBAMA",5432
"26810","54057","Mineral","BARACK OBAMA",2885
"26815","54059","Mingo","BARACK OBAMA",2428
"26820","54061","Monongalia","BARACK OBAMA",13826
"26825","54063","Monroe","BARACK OBAMA",1455
"26830","54065","Morgan","BARACK OBAMA",2363
"26835","54067","Nicholas","BARACK OBAMA",2664
"26840","54069","Ohio","BARACK OBAMA",6786
"26845","54071","Pendleton","BARACK OBAMA",1074
"26850","54073","Pleasants","BARACK OBAMA",955
"26855","54075","Pocahontas","BARACK OBAMA",1303
"26860","54077","Preston","BARACK OBAMA",2931
"26865","54079","Putnam","BARACK OBAMA",7256
"26870","54081","Raleigh","BARACK OBAMA",7739
"26875","54083","Randolph","BARACK OBAMA",3342
"26880","54085","Ritchie","BARACK OBAMA",768
"26885","54087","Roane","BARACK OBAMA",1939
"26890","54089","Summers","BARACK OBAMA",1621
"26895","54091","Taylor","BARACK OBAMA",1941
"26900","54093","Tucker","BARACK OBAMA",880
"26905","54095","Tyler","BARACK OBAMA",890
"26910","54097","Upshur","BARACK OBAMA",2158
"26915","54099","Wayne","BARACK OBAMA",4931
"26920","54101","Webster","BARACK OBAMA",947
"26925","54103","Wetzel","BARACK OBAMA",2217
"26930","54105","Wirt","BARACK OBAMA",676
"26935","54107","Wood","BARACK OBAMA",11230
"26940","54109","Wyoming","BARACK OBAMA",1583
"26947","56001","Albany","Obama",7458
"26952","56003","Big Horn","Obama",868
"26957","56005","Campbell","Obama",2163
"26962","56007","Carbon","Obama",2110
"26967","56009","Converse","Obama",1089
"26972","56011","Crook","Obama",426
"26977","56013","Fremont","Obama",5333
"26982","56015","Goshen","Obama",1458
"26987","56017","Hot Springs","Obama",523
"26992","56019","Johnson","Obama",749
"26997","56021","Laramie","Obama",14295
"27002","56023","Lincoln","Obama",1287
"27007","56025","Natrona","Obama",8961
"27012","56027","Niobrara","Obama",200
"27017","56029","Park","Obama",2927
"27022","56031","Platte","Obama",1223
"27027","56033","Sheridan","Obama",3618
"27032","56035","Sublette","Obama",767
"27037","56037","Sweetwater","Obama",4774
"27042","56039","Teton","Obama",6213
"27047","56041","Uinta","Obama",1628
"27052","56043","Washakie","Obama",794
"27057","56045","Weston","Obama",422
