"","fips","cand","st","votes","total_votes","pct","lead"
"16904","46061","Hillary Clinton","SD",424,2006,0.211365902293121,"Donald Trump"
"16908","32021","Hillary Clinton","NV",637,1997,0.318978467701552,"Donald Trump"
"16914","48305","Hillary Clinton","TX",403,1997,0.201802704056084,"Donald Trump"
"16918","48069","Hillary Clinton","TX",526,1996,0.263527054108216,"Donald Trump"
"16922","30061","Hillary Clinton","MT",515,1985,0.259445843828715,"Donald Trump"
"16927","32027","Hillary Clinton","NV",430,1982,0.216952573158426,"Donald Trump"
"16933","38081","Hillary Clinton","ND",693,1978,0.350353892821031,"Donald Trump"
"16939","47095","Hillary Clinton","TN",577,1970,0.292893401015228,"Donald Trump"
"16946","38019","Hillary Clinton","ND",476,1969,0.241747079735907,"Donald Trump"
"16952","53013","Hillary Clinton","WA",482,1969,0.244794311833418,"Donald Trump"
"16959","29199","Hillary Clinton","MO",365,1968,0.185467479674797,"Donald Trump"
"16964","38029","Hillary Clinton","ND",215,1959,0.109749872383869,"Donald Trump"
"16970","48153","Hillary Clinton","TX",435,1958,0.222165474974464,"Donald Trump"
"16974","46091","Hillary Clinton","SD",754,1947,0.387262455059065,"Donald Trump"
"16978","48195","Hillary Clinton","TX",171,1947,0.0878274268104777,"Donald Trump"
"16982","48205","Hillary Clinton","TX",172,1945,0.0884318766066838,"Donald Trump"
"16986","48267","Hillary Clinton","TX",206,1945,0.105912596401028,"Donald Trump"
"16990","38005","Hillary Clinton","ND",842,1940,0.434020618556701,"Donald Trump"
"16996","29197","Hillary Clinton","MO",354,1933,0.183135023279876,"Donald Trump"
"17000","28125","Hillary Clinton","MS",1290,1926,0.669781931464174,"Hillary Clinton"
"17008","46045","Hillary Clinton","SD",380,1918,0.198123044838373,"Donald Trump"
"17012","13249","Hillary Clinton","GA",401,1909,0.210057621791514,"Donald Trump"
"17015","40055","Hillary Clinton","OK",323,1896,0.17035864978903,"Donald Trump"
"17018","8011","Hillary Clinton","CO",581,1892,0.30708245243129,"Donald Trump"
"17040","20185","Hillary Clinton","KS",303,1884,0.160828025477707,"Donald Trump"
"17044","48495","Hillary Clinton","TX",420,1873,0.224239188467699,"Donald Trump"
"17048","27125","Hillary Clinton","MN",540,1871,0.288615713522181,"Donald Trump"
"17057","29103","Hillary Clinton","MO",379,1867,0.20299946438136,"Donald Trump"
"17062","35023","Hillary Clinton","NM",780,1863,0.418679549114332,"Donald Trump"
"17070","20189","Hillary Clinton","KS",215,1853,0.116028062601187,"Donald Trump"
"17074","31029","Hillary Clinton","NE",171,1851,0.0923824959481361,"Donald Trump"
"17078","20019","Hillary Clinton","KS",236,1845,0.127913279132791,"Donald Trump"
"17082","30091","Hillary Clinton","MT",476,1827,0.260536398467433,"Donald Trump"
"17087","40045","Hillary Clinton","OK",155,1826,0.0848849945235487,"Donald Trump"
"17089","8023","Hillary Clinton","CO",1109,1820,0.609340659340659,"Hillary Clinton"
"17112","46059","Hillary Clinton","SD",334,1818,0.183718371837184,"Donald Trump"
"17115","35019","Hillary Clinton","NM",962,1814,0.5303197353914,"Hillary Clinton"
"17124","6091","Hillary Clinton","CA",596,1791,0.332774986041318,"Donald Trump"
"17129","27155","Hillary Clinton","MN",631,1791,0.352317141261865,"Donald Trump"
"17138","48017","Hillary Clinton","TX",397,1784,0.222533632286996,"Donald Trump"
"17142","38011","Hillary Clinton","ND",227,1769,0.12832108535896,"Donald Trump"
"17148","30039","Hillary Clinton","MT",469,1765,0.265722379603399,"Donald Trump"
"17153","48207","Hillary Clinton","TX",314,1765,0.177903682719547,"Donald Trump"
"17157","48445","Hillary Clinton","TX",424,1763,0.240499149177538,"Donald Trump"
"17161","21189","Hillary Clinton","KY",256,1759,0.145537237066515,"Donald Trump"
"17167","40129","Hillary Clinton","OK",151,1758,0.0858930602957907,"Donald Trump"
"17170","48317","Hillary Clinton","TX",266,1755,0.151566951566952,"Donald Trump"
"17174","20141","Hillary Clinton","KS",231,1753,0.131774101540217,"Donald Trump"
"17178","16063","Hillary Clinton","ID",360,1748,0.205949656750572,"Donald Trump"
"17186","29129","Hillary Clinton","MO",216,1739,0.124209315698677,"Donald Trump"
"17191","48151","Hillary Clinton","TX",403,1722,0.234030197444832,"Donald Trump"
"17195","48107","Hillary Clinton","TX",468,1712,0.273364485981308,"Donald Trump"
"17198","46041","Hillary Clinton","SD",887,1707,0.519625073227885,"Hillary Clinton"
"17203","37177","Hillary Clinton","NC",705,1700,0.414705882352941,"Donald Trump"
"17206","38031","Hillary Clinton","ND",346,1699,0.20364920541495,"Donald Trump"
"17212","35059","Hillary Clinton","NM",318,1697,0.187389510901591,"Donald Trump"
"17220","38063","Hillary Clinton","ND",536,1694,0.316410861865407,"Donald Trump"
"17226","31181","Hillary Clinton","NE",306,1687,0.181387077652638,"Donald Trump"
"17230","48211","Hillary Clinton","TX",181,1687,0.107291049199763,"Donald Trump"
"17234","48385","Hillary Clinton","TX",262,1678,0.156138259833135,"Donald Trump"
"17238","20119","Hillary Clinton","KS",206,1675,0.122985074626866,"Donald Trump"
"17242","46025","Hillary Clinton","SD",398,1657,0.24019312009656,"Donald Trump"
"17246","31061","Hillary Clinton","NE",250,1656,0.150966183574879,"Donald Trump"
"17250","31105","Hillary Clinton","NE",227,1636,0.138753056234719,"Donald Trump"
"17254","46105","Hillary Clinton","SD",188,1606,0.11706102117061,"Donald Trump"
"17258","46043","Hillary Clinton","SD",214,1605,0.133333333333333,"Donald Trump"
"17262","31125","Hillary Clinton","NE",280,1599,0.175109443402126,"Donald Trump"
"17266","16061","Hillary Clinton","ID",270,1590,0.169811320754717,"Donald Trump"
"17274","31083","Hillary Clinton","NE",219,1582,0.138432364096081,"Donald Trump"
"17278","31017","Hillary Clinton","NE",153,1579,0.0968967701076631,"Donald Trump"
"17282","46117","Hillary Clinton","SD",329,1567,0.209955328653478,"Donald Trump"
"17286","31163","Hillary Clinton","NE",338,1553,0.217643271088216,"Donald Trump"
"17290","48111","Hillary Clinton","TX",222,1535,0.144625407166124,"Donald Trump"
"17294","8025","Hillary Clinton","CO",336,1511,0.222369291859696,"Donald Trump"
"17316","48197","Hillary Clinton","TX",249,1511,0.164791528788882,"Donald Trump"
"17320","48417","Hillary Clinton","TX",103,1502,0.0685752330226365,"Donald Trump"
"17324","48023","Hillary Clinton","TX",191,1492,0.128016085790885,"Donald Trump"
"17328","40059","Hillary Clinton","OK",131,1485,0.0882154882154882,"Donald Trump"
"17331","20089","Hillary Clinton","KS",180,1483,0.121375590020229,"Donald Trump"
"17335","30025","Hillary Clinton","MT",154,1476,0.104336043360434,"Donald Trump"
"17340","48169","Hillary Clinton","TX",224,1475,0.151864406779661,"Donald Trump"
"17344","20165","Hillary Clinton","KS",227,1474,0.154002713704206,"Donald Trump"
"17348","20039","Hillary Clinton","KS",178,1460,0.121917808219178,"Donald Trump"
"17352","48129","Hillary Clinton","TX",190,1460,0.13013698630137,"Donald Trump"
"17356","20195","Hillary Clinton","KS",193,1459,0.132282385195339,"Donald Trump"
"17360","51720","Hillary Clinton","VA",383,1456,0.263049450549451,"Donald Trump"
"17365","20105","Hillary Clinton","KS",214,1448,0.147790055248619,"Donald Trump"
"17369","20153","Hillary Clinton","KS",160,1448,0.110497237569061,"Donald Trump"
"17373","13007","Hillary Clinton","GA",650,1440,0.451388888888889,"Donald Trump"
"17376","31087","Hillary Clinton","NE",158,1440,0.109722222222222,"Donald Trump"
"17380","20135","Hillary Clinton","KS",160,1435,0.111498257839721,"Donald Trump"
"17384","26083","Hillary Clinton","MI",527,1429,0.368789363191043,"Donald Trump"
"17390","48271","Hillary Clinton","TX",457,1424,0.320926966292135,"Donald Trump"
"17394","38051","Hillary Clinton","ND",233,1423,0.163738580463809,"Donald Trump"
"17400","48081","Hillary Clinton","TX",140,1423,0.0983836964160225,"Donald Trump"
"17404","46085","Hillary Clinton","SD",369,1421,0.259676284306826,"Donald Trump"
"17408","20207","Hillary Clinton","KS",270,1420,0.190140845070423,"Donald Trump"
"17412","31135","Hillary Clinton","NE",160,1418,0.112834978843441,"Donald Trump"
"17416","48435","Hillary Clinton","TX",313,1415,0.221201413427562,"Donald Trump"
"17420","49055","Hillary Clinton","UT",271,1410,0.192198581560284,"Donald Trump"
"17430","20023","Hillary Clinton","KS",188,1409,0.133427963094393,"Donald Trump"
"17434","46003","Hillary Clinton","SD",340,1407,0.241648898365316,"Donald Trump"
"17438","48105","Hillary Clinton","TX",372,1395,0.266666666666667,"Donald Trump"
"17442","51091","Hillary Clinton","VA",371,1391,0.266714593817398,"Donald Trump"
"17447","13125","Hillary Clinton","GA",138,1390,0.0992805755395683,"Donald Trump"
"17450","13053","Hillary Clinton","GA",593,1384,0.428468208092486,"Donald Trump"
"17453","48103","Hillary Clinton","TX",299,1381,0.216509775524982,"Donald Trump"
"17457","8115","Hillary Clinton","CO",267,1364,0.19574780058651,"Donald Trump"
"17479","20179","Hillary Clinton","KS",126,1362,0.092511013215859,"Donald Trump"
"17483","38037","Hillary Clinton","ND",187,1361,0.1373989713446,"Donald Trump"
"17489","38043","Hillary Clinton","ND",179,1358,0.131811487481591,"Donald Trump"
"17495","48275","Hillary Clinton","TX",247,1358,0.181885125184094,"Donald Trump"
"17499","20109","Hillary Clinton","KS",149,1348,0.11053412462908,"Donald Trump"
"17503","20017","Hillary Clinton","KS",313,1342,0.233233979135618,"Donald Trump"
"17507","46107","Hillary Clinton","SD",215,1335,0.161048689138577,"Donald Trump"
"17511","20063","Hillary Clinton","KS",149,1328,0.112198795180723,"Donald Trump"
"17515","20093","Hillary Clinton","KS",224,1325,0.169056603773585,"Donald Trump"
"17519","48295","Hillary Clinton","TX",135,1322,0.102118003025719,"Donald Trump"
"17523","31133","Hillary Clinton","NE",279,1314,0.212328767123288,"Donald Trump"
"17527","31063","Hillary Clinton","NE",161,1310,0.122900763358779,"Donald Trump"
"17531","20047","Hillary Clinton","KS",208,1308,0.159021406727829,"Donald Trump"
"17535","20081","Hillary Clinton","KS",228,1300,0.175384615384615,"Donald Trump"
"17539","56027","Hillary Clinton","WY",115,1297,0.0886661526599846,"Donald Trump"
"17545","48461","Hillary Clinton","TX",284,1296,0.219135802469136,"Donald Trump"
"17548","55078","Hillary Clinton","WI",1003,1279,0.784206411258796,"Hillary Clinton"
"17555","13061","Hillary Clinton","GA",697,1271,0.548387096774194,"Hillary Clinton"
"17559","20065","Hillary Clinton","KS",185,1265,0.146245059288538,"Donald Trump"
"17563","38041","Hillary Clinton","ND",168,1261,0.133227597145123,"Donald Trump"
"17569","20049","Hillary Clinton","KS",160,1259,0.127084988085782,"Donald Trump"
"17573","38075","Hillary Clinton","ND",200,1255,0.159362549800797,"Donald Trump"
"17579","38039","Hillary Clinton","ND",298,1247,0.23897353648757,"Donald Trump"
"17585","53023","Hillary Clinton","WA",276,1232,0.224025974025974,"Donald Trump"
"17592","8033","Hillary Clinton","CO",227,1230,0.184552845528455,"Donald Trump"
"17614","16023","Hillary Clinton","ID",160,1230,0.130081300813008,"Donald Trump"
"17622","38027","Hillary Clinton","ND",354,1219,0.290401968826907,"Donald Trump"
"17628","38001","Hillary Clinton","ND",216,1206,0.17910447761194,"Donald Trump"
"17634","30045","Hillary Clinton","MT",232,1192,0.194630872483221,"Donald Trump"
"17639","38023","Hillary Clinton","ND",243,1187,0.204717775905644,"Donald Trump"
"17644","38085","Hillary Clinton","ND",758,1177,0.644010195412065,"Hillary Clinton"
"17651","13101","Hillary Clinton","GA",156,1175,0.132765957446808,"Donald Trump"
"17654","46031","Hillary Clinton","SD",535,1175,0.45531914893617,"Donald Trump"
"17658","48243","Hillary Clinton","TX",422,1175,0.359148936170213,"Donald Trump"
"17662","31077","Hillary Clinton","NE",210,1165,0.180257510729614,"Donald Trump"
"17666","20129","Hillary Clinton","KS",145,1160,0.125,"Donald Trump"
"17670","48087","Hillary Clinton","TX",145,1154,0.125649913344887,"Donald Trump"
"17674","46007","Hillary Clinton","SD",412,1149,0.358572671888599,"Donald Trump"
"17678","31015","Hillary Clinton","NE",128,1142,0.112084063047285,"Donald Trump"
"17682","38095","Hillary Clinton","ND",305,1137,0.268249780123131,"Donald Trump"
"17688","46089","Hillary Clinton","SD",192,1137,0.168865435356201,"Donald Trump"
"17692","46111","Hillary Clinton","SD",241,1123,0.214603739982191,"Donald Trump"
"17696","46049","Hillary Clinton","SD",204,1118,0.182468694096601,"Donald Trump"
"17700","13307","Hillary Clinton","GA",471,1114,0.422800718132855,"Donald Trump"
"17704","49033","Hillary Clinton","UT",104,1096,0.0948905109489051,"Donald Trump"
"17713","46071","Hillary Clinton","SD",323,1095,0.294977168949772,"Donald Trump"
"17717","48191","Hillary Clinton","TX",164,1089,0.150596877869605,"Donald Trump"
"17721","40025","Hillary Clinton","OK",70,1077,0.0649953574744661,"Donald Trump"
"17724","8017","Hillary Clinton","CO",127,1076,0.118029739776952,"Donald Trump"
"17746","48095","Hillary Clinton","TX",148,1067,0.138706654170572,"Donald Trump"
"17750","48137","Hillary Clinton","TX",302,1065,0.283568075117371,"Donald Trump"
"17754","46097","Hillary Clinton","SD",281,1064,0.264097744360902,"Donald Trump"
"17758","31069","Hillary Clinton","NE",153,1063,0.143932267168391,"Donald Trump"
"17762","30055","Hillary Clinton","MT",154,1056,0.145833333333333,"Donald Trump"
"17767","48413","Hillary Clinton","TX",209,1054,0.198292220113852,"Donald Trump"
"17771","30075","Hillary Clinton","MT",127,1047,0.121298949379179,"Donald Trump"
"17776","29227","Hillary Clinton","MO",195,1046,0.186424474187381,"Donald Trump"
"17781","13239","Hillary Clinton","GA",461,1044,0.441570881226054,"Donald Trump"
"17784","46055","Hillary Clinton","SD",77,1044,0.0737547892720306,"Donald Trump"
"17788","38013","Hillary Clinton","ND",118,1031,0.114451988360815,"Donald Trump"
"17794","38047","Hillary Clinton","ND",112,1030,0.10873786407767,"Donald Trump"
"17800","20097","Hillary Clinton","KS",111,1023,0.108504398826979,"Donald Trump"
"17804","48011","Hillary Clinton","TX",70,1017,0.0688298918387414,"Donald Trump"
"17808","21201","Hillary Clinton","KY",222,1013,0.219151036525173,"Donald Trump"
"17814","20083","Hillary Clinton","KS",124,1006,0.123260437375746,"Donald Trump"
"17818","38065","Hillary Clinton","ND",119,1002,0.1187624750499,"Donald Trump"
"17824","31073","Hillary Clinton","NE",165,1000,0.165,"Donald Trump"
"17828","38091","Hillary Clinton","ND",361,984,0.366869918699187,"Donald Trump"
"17834","20025","Hillary Clinton","KS",118,983,0.120040691759919,"Donald Trump"
"17838","41055","Hillary Clinton","OR",202,983,0.205493387589013,"Donald Trump"
"17842","31049","Hillary Clinton","NE",120,977,0.122824974411464,"Donald Trump"
"17846","40057","Hillary Clinton","OK",224,975,0.22974358974359,"Donald Trump"
"17849","30059","Hillary Clinton","MT",191,972,0.196502057613169,"Donald Trump"
"17854","31071","Hillary Clinton","NE",121,968,0.125,"Donald Trump"
"17858","46073","Hillary Clinton","SD",264,967,0.273009307135471,"Donald Trump"
"17862","30019","Hillary Clinton","MT",167,952,0.175420168067227,"Donald Trump"
"17867","30051","Hillary Clinton","MT",205,952,0.215336134453782,"Donald Trump"
"17872","31057","Hillary Clinton","NE",89,949,0.0937829293993678,"Donald Trump"
"17876","48359","Hillary Clinton","TX",78,945,0.0825396825396825,"Donald Trump"
"17880","38033","Hillary Clinton","ND",99,942,0.105095541401274,"Donald Trump"
"17886","30107","Hillary Clinton","MT",179,938,0.190831556503198,"Donald Trump"
"17891","41021","Hillary Clinton","OR",221,937,0.235859124866596,"Donald Trump"
"17895","20203","Hillary Clinton","KS",139,934,0.148822269807281,"Donald Trump"
"17899","48421","Hillary Clinton","TX",96,933,0.102893890675241,"Donald Trump"
"17903","48125","Hillary Clinton","TX",128,909,0.140814081408141,"Donald Trump"
"17907","35011","Hillary Clinton","NM",192,905,0.212154696132597,"Donald Trump"
"17915","48079","Hillary Clinton","TX",190,901,0.210876803551609,"Donald Trump"
"17919","48383","Hillary Clinton","TX",167,900,0.185555555555556,"Donald Trump"
"17922","13265","Hillary Clinton","GA",545,897,0.607580824972129,"Hillary Clinton"
"17926","48229","Hillary Clinton","TX",324,871,0.371986222732491,"Donald Trump"
"17930","8057","Hillary Clinton","CO",171,862,0.198375870069606,"Donald Trump"
"17952","46119","Hillary Clinton","SD",137,861,0.159117305458769,"Donald Trump"
"17956","48327","Hillary Clinton","TX",153,860,0.177906976744186,"Donald Trump"
"17960","20033","Hillary Clinton","KS",102,857,0.11901983663944,"Donald Trump"
"17964","32011","Hillary Clinton","NV",74,854,0.0866510538641686,"Donald Trump"
"17970","8061","Hillary Clinton","CO",91,853,0.106682297772567,"Donald Trump"
"17992","20075","Hillary Clinton","KS",114,847,0.134592680047225,"Donald Trump"
"17996","20101","Hillary Clinton","KS",104,831,0.125150421179302,"Donald Trump"
"18000","46021","Hillary Clinton","SD",105,831,0.126353790613718,"Donald Trump"
"18004","48447","Hillary Clinton","TX",84,808,0.103960396039604,"Donald Trump"
"18008","31149","Hillary Clinton","NE",70,793,0.0882723833543506,"Donald Trump"
"18012","41069","Hillary Clinton","OR",153,792,0.193181818181818,"Donald Trump"
"18016","20199","Hillary Clinton","KS",45,779,0.0577663671373556,"Donald Trump"
"18020","30011","Hillary Clinton","MT",70,778,0.089974293059126,"Donald Trump"
"18025","38083","Hillary Clinton","ND",94,774,0.121447028423773,"Donald Trump"
"18031","46063","Hillary Clinton","SD",38,769,0.0494148244473342,"Donald Trump"
"18035","46137","Hillary Clinton","SD",352,766,0.459530026109661,"Donald Trump"
"18038","48109","Hillary Clinton","TX",454,762,0.595800524934383,"Hillary Clinton"
"18043","48235","Hillary Clinton","TX",90,760,0.118421052631579,"Donald Trump"
"18047","20187","Hillary Clinton","KS",132,742,0.177897574123989,"Donald Trump"
"18051","48045","Hillary Clinton","TX",91,734,0.123978201634877,"Donald Trump"
