fips,county,candidate,votes
24033,Prince George's,Richard  Duncan,1
24033,Prince George's,Robert William Dietz,1
24033,Prince George's,Romney/ Ryan,35734
24033,Prince George's,Roseanne  Barr,4
24033,Prince George's,Santa  Claus,19
24033,Prince George's,Sheila  Tittle,0
24033,Prince George's,Stein/ Honkala,1332
24033,Prince George's,Terrance James O'Hara,0
24033,Prince George's,Virgil  Goode,20
24035,Queen Anne's,"Fred Donald Dickson, Jr.",1
24035,Queen Anne's,"Theodis (Ted)  Brown, Sr.",0
24035,Queen Anne's,Anderson/ Rodriguez,1
24035,Queen Anne's,Andre  Barnett,1
24035,Queen Anne's,Barbara A. Prokopich,0
24035,Queen Anne's,Briscoe/ Ogle,1
24035,Queen Anne's,Bruce  Mlynski,0
24035,Queen Anne's,Cecil James Roth,0
24035,Queen Anne's,Chehade/ McAllister,0
24035,Queen Anne's,Christensen/ Gibbs,0
24035,Queen Anne's,Darrell  Hykes,0
24035,Queen Anne's,David M. Crosby,0
24035,Queen Anne's,Dean  Morstad,0
24035,Queen Anne's,Dennis  Knill,0
24035,Queen Anne's,Deonia  Neveu,0
24035,Queen Anne's,Durham/ Lopez,0
24035,Queen Anne's,Dwight Kenneth French,0
24035,Queen Anne's,James  Clymer,0
24035,Queen Anne's,Johnson/ Gray,282
24035,Queen Anne's,Kevin M. Thorne,0
24035,Queen Anne's,Leon Leo Ray,0
24035,Queen Anne's,Matthew  Lydick,1
24035,Queen Anne's,Michael David Boyles,0
24035,Queen Anne's,Miller/ Bertram,0
24035,Queen Anne's,Nelson  Keyton,0
24035,Queen Anne's,Obama/ Biden,8556
24035,Queen Anne's,Other Write-Ins,80
24035,Queen Anne's,Reed/ Cary,0
24035,Queen Anne's,Richard  Duncan,0
24035,Queen Anne's,Robert William Dietz,0
24035,Queen Anne's,Romney/ Ryan,15823
24035,Queen Anne's,Roseanne  Barr,0
24035,Queen Anne's,Santa  Claus,8
24035,Queen Anne's,Sheila  Tittle,0
24035,Queen Anne's,Stein/ Honkala,126
24035,Queen Anne's,Terrance James O'Hara,0
24035,Queen Anne's,Virgil  Goode,8
