fips,county,candidate,votes
13109,Evans,GARY JOHNSON (L),27
13111,Fannin,GARY JOHNSON (L),127
13113,Fayette,GARY JOHNSON (L),726
13115,Floyd,GARY JOHNSON (L),456
13117,Forsyth,GARY JOHNSON (L),1203
13119,Franklin,GARY JOHNSON (L),146
13121,Fulton,GARY JOHNSON (L),4661
13123,Gilmer,GARY JOHNSON (L),134
13125,Glascock,GARY JOHNSON (L),22
13127,Glynn,GARY JOHNSON (L),281
13129,Gordon,GARY JOHNSON (L),249
13131,Grady,GARY JOHNSON (L),50
13133,Greene,GARY JOHNSON (L),51
13135,Gwinnett,GARY JOHNSON (L),4132
13137,Habersham,GARY JOHNSON (L),155
13139,Hall,GARY JOHNSON (L),844
13141,Hancock,GARY JOHNSON (L),11
13143,Haralson,GARY JOHNSON (L),137
13145,Harris,GARY JOHNSON (L),145
13147,Hart,GARY JOHNSON (L),116
13149,Heard,GARY JOHNSON (L),61
13151,Henry,GARY JOHNSON (L),813
13153,Houston,GARY JOHNSON (L),639
13155,Irwin,GARY JOHNSON (L),30
13157,Jackson,GARY JOHNSON (L),313
13159,Jasper,GARY JOHNSON (L),50
13161,Jeff Davis,GARY JOHNSON (L),65
13163,Jefferson,GARY JOHNSON (L),38
13165,Jenkins,GARY JOHNSON (L),15
13167,Johnson,GARY JOHNSON (L),27
13169,Jones,GARY JOHNSON (L),87
13171,Lamar,GARY JOHNSON (L),91
13173,Lanier,GARY JOHNSON (L),38
13175,Laurens,GARY JOHNSON (L),136
13177,Lee,GARY JOHNSON (L),110
13179,Liberty,GARY JOHNSON (L),147
13181,Lincoln,GARY JOHNSON (L),33
13183,Long,GARY JOHNSON (L),52
13185,Lowndes,GARY JOHNSON (L),323
13187,Lumpkin,GARY JOHNSON (L),196
13193,Macon,GARY JOHNSON (L),25
13195,Madison,GARY JOHNSON (L),152
13197,Marion,GARY JOHNSON (L),25
13189,McDuffie,GARY JOHNSON (L),70
13191,McIntosh,GARY JOHNSON (L),68
13199,Meriwether,GARY JOHNSON (L),76
13201,Miller,GARY JOHNSON (L),18
13205,Mitchell,GARY JOHNSON (L),39
13207,Monroe,GARY JOHNSON (L),128
13209,Montgomery,GARY JOHNSON (L),34
13211,Morgan,GARY JOHNSON (L),88
13213,Murray,GARY JOHNSON (L),228
13215,Muscogee,GARY JOHNSON (L),484
13217,Newton,GARY JOHNSON (L),393
13219,Oconee,GARY JOHNSON (L),288
13221,Oglethorpe,GARY JOHNSON (L),95
13223,Paulding,GARY JOHNSON (L),704
13225,Peach,GARY JOHNSON (L),78
13227,Pickens,GARY JOHNSON (L),151
13229,Pierce,GARY JOHNSON (L),55
13231,Pike,GARY JOHNSON (L),84
13233,Polk,GARY JOHNSON (L),175
13235,Pulaski,GARY JOHNSON (L),18
13237,Putnam,GARY JOHNSON (L),78
13239,Quitman,GARY JOHNSON (L),6
13241,Rabun,GARY JOHNSON (L),128
13243,Randolph,GARY JOHNSON (L),17
13245,Richmond,GARY JOHNSON (L),583
13247,Rockdale,GARY JOHNSON (L),330
13249,Schley,GARY JOHNSON (L),14
13251,Screven,GARY JOHNSON (L),39
13253,Seminole,GARY JOHNSON (L),46
13255,Spalding,GARY JOHNSON (L),272
13257,Stephens,GARY JOHNSON (L),137
13259,Stewart,GARY JOHNSON (L),8
13261,Sumter,GARY JOHNSON (L),78
13263,Talbot,GARY JOHNSON (L),24
13265,Taliaferro,GARY JOHNSON (L),4
13267,Tattnall,GARY JOHNSON (L),62
13269,Taylor,GARY JOHNSON (L),18
13271,Telfair,GARY JOHNSON (L),51
13273,Terrell,GARY JOHNSON (L),20
13275,Thomas,GARY JOHNSON (L),139
13277,Tift,GARY JOHNSON (L),82
13279,Toombs,GARY JOHNSON (L),74
13281,Towns,GARY JOHNSON (L),62
13283,Treutlen,GARY JOHNSON (L),24
13285,Troup,GARY JOHNSON (L),260
13287,Turner,GARY JOHNSON (L),21
13289,Twiggs,GARY JOHNSON (L),25
13291,Union,GARY JOHNSON (L),164
13293,Upson,GARY JOHNSON (L),74
13295,Walker,GARY JOHNSON (L),365
13297,Walton,GARY JOHNSON (L),413
13299,Ware,GARY JOHNSON (L),98
13301,Warren,GARY JOHNSON (L),7
13303,Washington,GARY JOHNSON (L),58
13305,Wayne,GARY JOHNSON (L),111
13307,Webster,GARY JOHNSON (L),4
13309,Wheeler,GARY JOHNSON (L),22
13311,White,GARY JOHNSON (L),154
13313,Whitfield,GARY JOHNSON (L),346
13315,Wilcox,GARY JOHNSON (L),15
13317,Wilkes,GARY JOHNSON (L),39
13319,Wilkinson,GARY JOHNSON (L),23
13321,Worth,GARY JOHNSON (L),60
